place_id,name,type,lat,lng,rating,user_ratings_total,price_level,vicinity,city,collected_at
ChIJb_lCD_PHhkcRReCDGi61fhI,European Pharmacy Sciortino Cologno Monzese,pharmacy,45.5212678,9.274310500000002,3.8,135.0,,"Via Papa Giovanni XXIII, 19, Cologno Monzese",milan,2026-02-03T22:23:20.370227
ChIJ71JfuPTHhkcRH1iavg45tig,Farmacia S. Giuseppe,pharmacy,45.5235454,9.273895399999999,4.7,42.0,,"Via Papa Giovanni XXIII, 1, Cologno Monzese",milan,2026-02-03T22:23:20.370237
ChIJYfjwvavBhkcR5XAc_kgpAAs,Farmacia di Baranzate,pharmacy,45.5267784,9.111955499999999,4.0,20.0,,"Via Aquileia, 2, Baranzate",milan,2026-02-03T22:23:21.975704
ChIJuarP8hvAhkcRcAbFnKgOj84,Farmacia Varesina,pharmacy,45.52651230000001,9.116619799999999,4.3,16.0,,"Via Trieste, 1/d, Baranzate",milan,2026-02-03T22:23:22.081767
ChIJew3vmYjAhkcRYsrmFRgp9AY,Farmacia Comasina,pharmacy,45.52658,9.161592199999998,4.6,46.0,,"Piazza Cardinale Pietro Gasparri, 9, Milano",milan,2026-02-03T22:23:23.569452
ChIJP-Ke7pnAhkcR_ILZ_YhIOHQ,BENU Farmacia Milano N. 33,pharmacy,45.5266195,9.175769100000002,4.3,44.0,,"Via Luigi Angeloni, 20, Milano",milan,2026-02-03T22:23:23.751986
ChIJBT993aXAhkcRL67wqe4HtUA,Azienda Speciale Farmacia Multiservizi Comunale - Farmacia 4 - Bresso,pharmacy,45.5286289,9.189406199999999,4.3,34.0,,"Via Papa Giovanni XXIII, 43, Bresso",milan,2026-02-03T22:23:23.936219
ChIJA2ZZhK_AhkcRgYwlcdBmjAw,Tamoil,pharmacy,45.5259828,9.1933939,3.9,378.0,1.0,"Via Luigi Ornato, 158, Milano",milan,2026-02-03T22:23:23.936264
ChIJO-RPzlPHhkcREdz5ugYhL_U,Bicocca Pharmacy,pharmacy,45.5258067,9.2080885,4.4,96.0,,"Viale Giovanni Suzzani, 273, Milano",milan,2026-02-03T22:23:24.164177
ChIJQRLk6mDHhkcRoaYRkq3P0BI,Farmacia Sanitas,pharmacy,45.526544,9.228428,4.7,92.0,,"Via Gorizia, 15, Sesto San Giovanni",milan,2026-02-03T22:23:25.417495
ChIJc2e0l3-4hkcRDUYZLVzCuQ4,Farmacia Comunale 4 Parpagliona,pharmacy,45.5296832,9.253442999999999,4.1,40.0,,"Via Achille Grandi, 134, Sesto San Giovanni",milan,2026-02-03T22:23:25.759759
ChIJy7l_jYfHhkcR6v6U4psNhH8,M.B.S.Medical Biological Service Srl,pharmacy,45.5290225,9.2614375,,,,"Via Giuseppe Di Vittorio, 5, Sesto San Giovanni",milan,2026-02-03T22:23:25.849461
ChIJabhOlIrHhkcRfN9Mk46ov8U,Farmacia Emilia,pharmacy,45.5265627,9.2719734,4.7,19.0,,"Viale Emilia, 45, Cologno Monzese",milan,2026-02-03T22:23:26.031153
ChIJ0_s1X3W4hkcR_0j81Wcd1jw,Gerardo Masullo - Farmaci,pharmacy,45.52751879999999,9.272641,,,,"Piazza Italia, 9, Cologno Monzese",milan,2026-02-03T22:23:26.031203
ChIJRUY3MXW4hkcRuFeLyTxlnPo,Farmacia Centrale,pharmacy,45.528636,9.2741576,4.1,124.0,,"Via Felice Cavallotti, 31, Cologno Monzese",milan,2026-02-03T22:23:26.031214
ChIJeQUIzAu4hkcR772hXiINML0,Farmacia Desenzani Cologno Monzese,pharmacy,45.5292215,9.2792364,3.8,132.0,,"Corso Roma, 13, Cologno Monzese",milan,2026-02-03T22:23:26.141641
ChIJpXypIzvrhkcR1dOkBUopXaY,Farmacia Mazzo srl,pharmacy,45.53177059999999,9.072108100000001,4.6,16.0,,"Via Gandhi, 3, Rho",milan,2026-02-03T22:23:27.319319
ChIJASv_x6OThkcRMQx74WviTBg,FARMABRACCO,pharmacy,45.53185129999999,9.072079299999999,4.1,22.0,,"Via Gandhi, 3, Rho",milan,2026-02-03T22:23:27.319369
ChIJZYGHlQ3AhkcRw1SjBQeOyv0,Farmacia D'Ambrosio,pharmacy,45.53071019999999,9.1300546,3.6,20.0,,"Via Baranzate, 45, Novate Milanese",milan,2026-02-03T22:23:28.944875
ChIJV_KuJ3PAhkcRBVqeSXiQMFE,Farmacia Bernardi,pharmacy,45.5312626,9.136189399999997,4.5,22.0,,"Via Repubblica, 75, Novate Milanese",milan,2026-02-03T22:23:29.113620
ChIJuW98nXHAhkcRwPy57BNCxig,Farmacia comunale 1,pharmacy,45.5310924,9.1416016,4.4,42.0,,"Via G. Matteotti, 5, Novate Milanese",milan,2026-02-03T22:23:29.113666
ChIJi8yKa3zAhkcR-OmXNaL7I00,FARMACIA PharmaNOVATE,pharmacy,45.5307422,9.153821799999998,4.9,278.0,,"Parcheggio Gratuito Coperto Interno, Via Polveriera, 29, Novate Milanese",milan,2026-02-03T22:23:29.287293
ChIJ9-1YOKjAhkcRhueSkA5WR1M,Farmacia Comunale 2,pharmacy,45.53242720000001,9.196188399999999,4.3,8.0,,"Via Ambrogio Strada, 56, Bresso",milan,2026-02-03T22:23:30.807067
ChIJh2x3N6jAhkcRve8QrrgBJvw,Asf Farmacia,pharmacy,45.53241899999999,9.196345899999997,4.2,5.0,,"Via Ambrogio Strada, 58, Bresso",milan,2026-02-03T22:23:30.807114
ChIJczbLR6C4hkcRrX2aOubeQHg,Lafarmacia. De Carli,pharmacy,45.5327226,9.2274338,4.4,23.0,,"Piazza Trento e Trieste, 11, Sesto San Giovanni",milan,2026-02-03T22:23:31.171383
ChIJcd-eIWDHhkcRubySg_lMsWo,Farmacia Comunale,pharmacy,45.531099,9.2305199,3.3,43.0,,"Viale Ercole Marelli, 79, Sesto San Giovanni",milan,2026-02-03T22:23:31.171433
ChIJvcR3CZ64hkcRIyrjySFmoOM,Farmacia Comunale,pharmacy,45.5312267,9.234387,3.8,23.0,,"Via Tino Savi, 40, Sesto San Giovanni",milan,2026-02-03T22:23:31.284930
ChIJiQNFC5-4hkcRS_fYs3zxXNk,Lafarmacia. Del Rondò,pharmacy,45.53392110000001,9.2303862,3.6,295.0,,"Piazza Martiri di Via Fani, 7, Sesto San Giovanni",milan,2026-02-03T22:23:31.284976
ChIJz8SPdZy4hkcR5x8z8PEgTKQ,Farmacia Dr. Max,pharmacy,45.53454449999999,9.238064099999999,3.5,46.0,,"Largo Alfonso Lamarmora, 1, Sesto San Giovanni",milan,2026-02-03T22:23:31.405471
ChIJkcx87Ha5hkcR1J69JYdbe7M,Sala,pharmacy,45.52971549999999,9.2742343,,,,"Via Monte Rosa, 10, Cologno Monzese",milan,2026-02-03T22:23:32.790113
ChIJF9DHFze5hkcRCnTnA_E5ZDs,Farmacia Dr. Max,pharmacy,45.5321908,9.2784003,4.1,8.0,,"Via Quattro Strade, 16, Cologno Monzese",milan,2026-02-03T22:23:32.908457
ChIJWwNLhgy4hkcR_48zrHGfPA8,Farmacia Dott. Di Pietro Luciana,pharmacy,45.53214250000001,9.278582799999999,4.4,12.0,,"Via Quattro Strade, 16, Cologno Monzese",milan,2026-02-03T22:23:32.908484
ChIJVVVVVQrAhkcR971cpznwoko,Lafarmacia. Stelvio,pharmacy,45.537961,9.131756399999999,4.2,69.0,,"Via Stelvio, 9, Novate Milanese",milan,2026-02-03T22:23:34.587712
ChIJp-vKG1-_hkcRSZ8pVLdh4XM,Farmacia Scotti,pharmacy,45.5361775,9.186992799999999,4.3,37.0,,"Via Alessandro Manzoni, 14, Bresso",milan,2026-02-03T22:23:36.186082
ChIJwV9tRVi_hkcRnIMZ1xCkqBQ,Farmacia Moderna,pharmacy,45.5354971,9.1933255,4.3,43.0,,"Via Vittorio Veneto, 53, Bresso",milan,2026-02-03T22:23:36.186129
ChIJvSm7XZu4hkcRxBYa2k4UCB0,Farmacia Comunale,pharmacy,45.53732509999999,9.222638,4.4,21.0,,"Via S. Denis, 85, Sesto San Giovanni",milan,2026-02-03T22:23:36.548006
ChIJJ51eL6K4hkcRrs7rtYzxQec,Rovani,pharmacy,45.53610949999999,9.2284791,3.9,189.0,,"Via Giuseppe Rovani, 84, Sesto San Giovanni",milan,2026-02-03T22:23:36.657817
ChIJvSm7XZu4hkcR0TOVqMKDkqQ,F5 - Farmacia Comunale Centrale,pharmacy,45.53630159999999,9.231862099999999,4.4,19.0,,"Viale Fratelli Casiraghi, 53, Sesto San Giovanni",milan,2026-02-03T22:23:37.783441
ChIJi2IXypu4hkcRnpo1Qtp5Q_s,Lafarmacia. Dante,pharmacy,45.5369536,9.2373406,4.1,24.0,,"Via Dante Alighieri, 143, Sesto San Giovanni",milan,2026-02-03T22:23:37.783495
ChIJr6zGXZu4hkcRGytKxpfSUL4,Farmacia Comunale Delle Corti,pharmacy,45.535018,9.240295999999999,4.3,23.0,,"Via Padre Ravasi, 40, Sesto San Giovanni",milan,2026-02-03T22:23:37.907330
ChIJkcv77HK4hkcRi8c4tgWorOA,Tamoil,pharmacy,45.5352182,9.2749882,3.4,37.0,,"Viale Lombardia, 4, Cologno Monzese",milan,2026-02-03T22:23:38.246905
ChIJq6xziGu4hkcRuO2B9xT1xM0,BENU Farmacia San Maurizio - Dott. F. Sidoli,pharmacy,45.5369591,9.2747586,4.6,76.0,,"Viale Lombardia, 29, Cologno Monzese",milan,2026-02-03T22:23:38.246922
